Name,School,Power,Link,Hometown
Andrew Matejka,Stanford,-1,/swimmer/393075,
Sean Grieshop,California,-1,/swimmer/291653,
Preston Niayesh,California,-1,/swimmer/443811,
Jacques Laeuffer,California,-1,/swimmer/962828,
Nathan Ramey,Utah,-1,/swimmer/455909,
Trenton Julian,California,-1,/swimmer/349753,
Brooks Fail,Arizona,-1,/swimmer/291848,
Victor Johansson,Southern Cali,-1,/swimmer/450591,
Ivan Puskovitch,Southern Cali,-1,/swimmer/408353,
Jack Little,Arizona St,-1,/swimmer/344482,
Jakob Icimsoy,Arizona St,-1,/swimmer/401354,
David Mertz,Southern Cali,-1,/swimmer/418411,
Noah Scheuermann,Arizona St,-1,/swimmer/398931,
Alex Colson,Arizona St,-1,,
Jackson Cunningham,Utah,-1,/swimmer/403876,
Bobby Pearce,Arizona St,-1,,
Alex Boratto,Stanford,-1,,
Shane Blinkman,Stanford,-1,/swimmer/358239,
Jack Murphy,Arizona,-1,/swimmer/349103,
Jaek Horner,Utah,-1,,
Jon Cook,Stanford,-1,,
Daniel Roy,Stanford,-1,/swimmer/289390,
Andrew Britton,Utah,-1,,
Ryan Foote,Arizona,-1,/swimmer/460994,
Harrison Wayner,Utah,-1,/swimmer/416535,
Matt Lane,Arizona St,-1,,
Jackson Odgers,Southern Cali,-1,/swimmer/452412,
Will Davis,Florida,-1,,
Brooks Curry,LSU,-1,/swimmer/553509,
Dillon Downing,Georgia,-1,/swimmer/731479,
Jonathan Berneburg,Alabama,-1,/swimmer/508689,
AJ Ross,South Carolina,-1,,
Eric Friese,Florida,-1,,
Matthew Yish,Auburn,-1,/swimmer/294499,
Danny Kovac,Missouri,-1,,
Nik Eberly,Auburn,-1,/swimmer/468728,
Isaac Davis,Florida,-1,/swimmer/576098,
Clayton Bobo,Texas A&M,-1,,
Kevin Hammer,Missouri,-1,/swimmer/550718,
Jack Armstrong,Auburn,-1,/swimmer/467104,
Nolan Briggs,Tennessee,-1,/swimmer/400341,
Dylan Delaney,South Carolina,-1,/swimmer/409757,
Koko Bratanov,Texas A&M,-1,,
Guy Gropper,South Carolina,-1,,
Alex Moore,Missouri,-1,NoMatch,
Kyle Leach,Missouri,-1,/swimmer/344675,
Mark Shperkin,South Carolina,-1,/swimmer/508582,
Seth Bailey,Tennessee,-1,,
Phil Costin,South Carolina,-1,,
Scott Scanlon,Tennessee,-1,/swimmer/473166,
Jack Jannasch,LSU,-1,/swimmer/391230,
Ben Patton,Missouri,-1,/swimmer/688562,
Aidan Stoffle,Auburn,-1,/swimmer/465325,
Cole Bruns,Auburn,-1,,
Max Hawton,Kentucky,-1,,
Jack Zhu,Alabama,-1,/swimmer/671035,
Michael Houlie,Tennessee,-1,/swimmer/672380,
Cam Auerbach,Alabama,-1,,
Riley Scruggs,Georgia,-1,,
Youssef Said,Georgia,-1,/swimmer/695498,
Luke Massey,Tennessee,-1,/swimmer/346699,
Peter Simmons,Texas A&M,-1,/swimmer/343725,
Zach Hils,Georgia,-1,,
Luke Brice,Tennessee,-1,/swimmer/384617,
Ananda Lim,Georgia,-1,/swimmer/450434,
Joel Giraudeau,Tennessee,-1,/swimmer/488543,
Christian Sztolcman,Auburn,-1,/swimmer/397663,
Jarel Dillard,Tennessee,-1,/swimmer/384901,
Riley Vanmeter,Alabama,-1,/swimmer/468574,
Tamas Novoszath,South Carolina,-1,/swimmer/377328,
Derek Maas,Alabama,-1,/swimmer/461726,
Ty Babinec,Auburn,-1,,
Will Goodwin,Missouri,-1,,
Alex Wade,South Carolina,-1,,
Luke Davis,Missouri,-1,/swimmer/424214,
Thomas Strother,Georgia,-1,,
Davis Edwards,Auburn,-1,/swimmer/403156,
Luke Stuart,Texas A&M,-1,/swimmer/484733,
Jack Dubois,Missouri,-1,/swimmer/1622982,
Kieran Smith,Florida,-1,/swimmer/405619,
Harry Homans,Georgia,-1,,
Jack Dahlgren,Missouri,-1,/swimmer/364931,
Michael Petro,LSU,-1,,
Jorge Depassier,Florida,-1,/swimmer/365126,
Alfonso Mestre,Florida,-1,/swimmer/610434,
Dillon Hillis,Florida,-1,/swimmer/348404,
Andrew Abruzzo,Georgia,-1,/swimmer/348159,
Liam Bell,Alabama,-1,/swimmer/421825,
Jace Brown,Texas A&M,-1,/swimmer/410048,
Jakob Clark,Kentucky,-1,/swimmer/459813,
Coleman Kramer,South Carolina,-1,/swimmer/310301,
Lleyton Smith,Auburn,-1,/swimmer/465194,
Andres Puente Bustamante,Texas A&M,-1,/swimmer/517388,
Brennan Gravley,Florida,-1,/swimmer/357503,
William Coakley,Texas A&M,-1,/swimmer/459361,
Ethan Gogulski,Texas A&M,-1,/swimmer/510219,
Dylan Brisco,Florida,-1,/swimmer/344215,
Ian Grum,Georgia,-1,/swimmer/449643,
Mark Schnippenkoetter,Texas A&M,-1,,
Nicholas Hernandez-Tome,Alabama,-1,,
Trey Freeman,Florida,-1,,
Daniel Blake,Kentucky,-1,/swimmer/418659,
Aryan Makhija,Auburn,-1,/swimmer/757463,
Isak Vikstrom,LSU,-1,/swimmer/842370,
Spencer Rowe,Auburn,-1,/swimmer/347446,
Grady Wheeler,Auburn,-1,/swimmer/515072,
Spencer Tussing,Tennessee,-1,/swimmer/482638,
Matt Menke,Alabama,-1,/swimmer/473180,
Mason Wilby,Kentucky,-1,/swimmer/365119,
Dane Florea,Missouri,-1,/swimmer/423469,
Miguel Cancel,Florida,-1,/swimmer/365056,
John Michael Gordon,Kentucky,-1,,
Bobby Finke,Florida,-1,,
Nicholas Perera,Alabama,-1,/swimmer/358297,
Jordan Yip,South Carolina,-1,/swimmer/928548,
Julian Norman,LSU,-1,/swimmer/403378,
Tyler Watson,Florida,-1,/swimmer/425106,
Seth Maschmeier,Auburn,-1,/swimmer/553458,
Advait Page,Florida,-1,,
Charlie Logan,Georgia,-1,/swimmer/463667,
Nick Smith,Kentucky,-1,/swimmer/330627,
Kevin Vargas,Florida,-1,/swimmer/500363,
Jacob Schababerle,Texas A&M,-1,,
Keegan Walsh,Georgia,-1,/swimmer/399084,
David Boylan,LSU,-1,,
Cole Brown,Alabama,-1,/swimmer/401901,
Chase Allison,South Carolina,-1,/swimmer/405040,
Kyle Barker,Kentucky,-1,/swimmer/380974,
Timmy Ellett,Kentucky,-1,,
Brett Champlin,Tennessee,-1,/swimmer/400838,
Drew Grespin,South Carolina,-1,,
Henry Miller,Kentucky,-1,/swimmer/1014096,
Kayky Marquart Mota,Tennessee,-1,/swimmer/816558,
Jimmy Hayburn,Loyola (MD),19.26,/swimmer/402968,"Bowie, MD"
Callen Aulizia,U.S. Navy,12.69,/swimmer/482652,"Warren, OH"
Leo Kuyl,Bucknell,-1,/swimmer/402897,
Glenn Lasco,Lehigh,-1,/swimmer/404920,
Brendan Sullivan,U.S. Navy,-1,NoMatch,
Tanner Falls,Army,-1,/swimmer/447170,
Matthew Fadel,U.S. Navy,-1,/swimmer/491516,
Dawson Waage,U.S. Navy,-1,/swimmer/374762,
Nicholas Isenhower,Army,-1,,
Warren Turner,U.S. Navy,-1,/swimmer/403334,
Eli Williams,U.S. Navy,-1,NoMatch,
Ben Selnick,U.S. Navy,-1,,
Will Rankin,Army,-1,,
Jacob Lindner,Boston U,-1,/swimmer/466072,
Brian Hess,Loyola (MD),-1,/swimmer/148222,
Jack Carignan,Boston U,-1,/swimmer/403161,
Walker Wilson,Lehigh,-1,/swimmer/290537,
Jonathan Brooks,Loyola (MD),-1,NoMatch,
Aaron Tupper,Lafayette,-1,/swimmer/515080,
Sung Lee,Loyola (MD),-1,/swimmer/327655,
Jack Rose,Bucknell,-1,/swimmer/389668,
Stephen Johnson,Boston U,-1,/swimmer/398772,
Paul Kinsella,U.S. Navy,-1,/swimmer/465980,
Sam Sweeney,Bucknell,-1,/swimmer/393108,
Hunter Trambaugh,Boston U,-1,/swimmer/389023,
Casey Brown,Loyola (MD),-1,NoMatch,
Caleb Eberly,Lehigh,-1,/swimmer/453953,
Andreas Mason,Boston U,-1,/swimmer/459224,
Jacob Powell,Army,-1,/swimmer/419489,
Ben Fox,Holy Cross,-1,,
Nick Haddad,Bucknell,-1,,
Jon Quick,American,-1,,
Ethan Thomas,Boston U,-1,/swimmer/375830,
John Nguyen,Loyola (MD),-1,NoMatch,
Derek Knight,Bucknell,-1,/swimmer/397560,
Carter Weiland,Bucknell,-1,/swimmer/395224,
Andrew White,Boston U,-1,/swimmer/411902,
Jared Copeland,Loyola (MD),-1,NoMatch,
Christian Stef,Bucknell,-1,/swimmer/376946,
David Sears,Loyola (MD),-1,,
Sean Keenan,Army,-1,/swimmer/636767,
Jack Van Meter,Colgate,-1,/swimmer/431203,
Segundo Rienhardt,Colgate,-1,/swimmer/612867,
Sean Keller,Loyola (MD),-1,/swimmer/587063,
Ryan Clark,Boston U,-1,/swimmer/295739,
Jamison Crow,Lafayette,-1,/swimmer/466195,
Janik Wing,Lehigh,-1,/swimmer/493844,
Mikey Brennan,Holy Cross,-1,,
Dan Cashell,U.S. Navy,-1,,
Langston Carter,American,-1,/swimmer/479106,
Conor Rutigliano,Loyola (MD),-1,/swimmer/394657,
Ryaan Hatoum,Bucknell,-1,/swimmer/310368,
Oliver Smith,U.S. Navy,-1,NoMatch,
Peter Warshaw,Loyola (MD),-1,/swimmer/402709,
Matthew Shea,Holy Cross,-1,,
Kyle Silbert,American,-1,/swimmer/570483,
Justin Lloyd,Lafayette,-1,/swimmer/413929,
Matthew Grieco,Holy Cross,-1,/swimmer/808136,
Alec Baker,Bucknell,-1,/swimmer/456797,
Adam Kawut,American,-1,/swimmer/402667,
Sam Miller,Bucknell,-1,NoMatch,
Brenden Meagher,Boston U,-1,/swimmer/346749,
Kyle Cannon,Loyola (MD),-1,NoMatch,
Matt Voight,Loyola (MD),-1,,
Dean Spicer,Loyola (MD),-1,/swimmer/402955,
Sawyer Moseley,American,-1,/swimmer/1186042,
Noah Zeigler,Colgate,-1,/swimmer/458380,
Andrew Lydon,Holy Cross,-1,/swimmer/609926,
Justin Song,Colgate,-1,/swimmer/495174,
Tommy Noone,Loyola (MD),-1,,
Dylan Phee,Lafayette,-1,/swimmer/702907,
Nick Sabella,Lafayette,-1,,
Ethan Sampson,Loyola (MD),-1,/swimmer/419396,
Colin Seybold,Loyola (MD),-1,/swimmer/634743,
Sean Dwyer,Army,-1,/swimmer/599740,
Zack O'Haver,U.S. Navy,-1,,
Sean Quinn,Bucknell,-1,/swimmer/413154,
Sarsen Whatmore,Boston U,-1,/swimmer/310490,
Max Verheyen,Loyola (MD),-1,,
Reid Hussey,Loyola (MD),-1,/swimmer/433413,
Caleb Mauldin,U.S. Navy,-1,/swimmer/413859,
Luke Johnson,U.S. Navy,-1,NoMatch,
Nick Lynam,Lehigh,-1,,
Josh Walker,Loyola (MD),-1,NoMatch,
Ben Brewer,Boston U,-1,/swimmer/2038135,
Dylan Champagne,Loyola (MD),-1,/swimmer/408961,
Sean Reilly,Lafayette,-1,/swimmer/404715,
Brett Legambi,Loyola (MD),-1,/swimmer/358910,
Dylan Maziarz,Loyola (MD),-1,/swimmer/478430,
Michael Krigeris,U.S. Navy,-1,/swimmer/423429,
Kevin Lin,Army,-1,/swimmer/358959,
Garrett Kiesel,Bucknell,-1,/swimmer/613512,
Tommy Scrivanich,Boston U,-1,,
Andrew Sukach,Lehigh,-1,/swimmer/478387,
Ethan Keyes,Lafayette,-1,/swimmer/490906,
Jay Jay Wong,Lafayette,-1,,
Zach Duthie,Colgate,-1,,
Jack Venker,Army,-1,/swimmer/398994,
Matt Cummings,Lafayette,-1,/swimmer/502707,
Derek Nguyen,U.S. Navy,-1,NoMatch,
Mike Jeschke,U.S. Navy,-1,,
Nathan Roodzant,U.S. Navy,-1,/swimmer/499735,
Ethan Tack,U.S. Navy,-1,/swimmer/329208,
Connor Sept,Lehigh,-1,/swimmer/356491,
Evan Zhang,Army,-1,/swimmer/329422,
Patrick Lacore,U.S. Navy,-1,/swimmer/394068,
James Lee,U.S. Navy,-1,NoMatch,
Nate Wilson,Army,-1,/swimmer/117612,
Jackson Schultz,U.S. Navy,-1,NoMatch,
Patrick Merse,U.S. Navy,-1,/swimmer/488052,
Kyle Falkstrom,Boston U,-1,/swimmer/487521,
Jake Stafford,Lehigh,-1,,
Zachary kopp,South Dakota,-1,/swimmer/436991,
Patrick Groters,Denver,-1,/swimmer/344263,
Charlie Bean,South Dakota,-1,,
Henry Skinner,South Dakota St,-1,/swimmer/489805,
Spencer Adrian,Denver,-1,/swimmer/419403,
Brady Torborg,South Dakota,-1,/swimmer/407767,
Darragh Mahns,Denver,-1,/swimmer/422041,
Forrest Baumgartner,Eastern Ill,-1,/swimmer/391353,
Jacob Won,South Dakota,-1,/swimmer/388745,
Alex Kraft,South Dakota St,-1,,
Henry Simpson,South Dakota,-1,/swimmer/403504,
Reece Stikeleather,South Dakota St,-1,/swimmer/462510,
Caden Delay,South Dakota,-1,/swimmer/539431,
Jared Miller,South Dakota St,-1,/swimmer/357141,
Parker Brown,South Dakota St,-1,/swimmer/558182,
Mack Sathre,South Dakota,-1,/swimmer/493288,
Gavin Wheeler,South Dakota St,-1,/swimmer/416529,
Stephen Johnson,South Dakota,-1,/swimmer/398772,
Chad Anderson,South Dakota St,-1,/swimmer/540082,
Ian Johnson,Western Ill,-1,/swimmer/392665,
Griffin Wolner,South Dakota,-1,/swimmer/407809,
Caleb Harthoorn,South Dakota St,-1,/swimmer/485803,
Jake Mitchell,Denver,-1,/swimmer/467284,
Naested Smit,South Dakota St,-1,/swimmer/511558,
Sam Johnson,St. Thomas,-1,NoMatch,
Adam Boerner,St. Thomas,-1,NoMatch,
Tyler Cunningham,Western Ill,-1,/swimmer/457001,
Max White,South Dakota St,-1,/swimmer/484899,
Alex Adams,Eastern Ill,-1,,
Cory Jacocks,South Dakota,-1,/swimmer/485015,
Riley Babson,Denver,-1,/swimmer/616786,
Damon Venner,South Dakota St,-1,/swimmer/540091,
Jake Leichner,South Dakota,-1,,
Joel Talley,Eastern Ill,-1,/swimmer/398933,
Quenton Steffen,South Dakota St,-1,,
Lincoln Greseth,Western Ill,-1,/swimmer/462158,
Ian Shultz,Denver,-1,/swimmer/522770,
Jarod Farrow,Eastern Ill,-1,/swimmer/509896,
David Mihalic,Denver,-1,/swimmer/508651,
Alexander Blom,Denver,-1,,
Mazen Shoukry,Grand Canyon,-1,/swimmer/508398,
Grant Sloan,Wyoming (M),-1,/swimmer/363065,
Florent Janin,Grand Canyon,-1,,
Richard Szilagyi,UNLV (M),-1,,
Corey Shepard,Air Force (M),-1,/swimmer/382904,
Bryan Chavez,UNLV (M),-1,NoMatch,
Samuel McKenzie,Grand Canyon,-1,/swimmer/523344,
Andrew Limpert,Air Force (M),-1,/swimmer/357915,
Omar Elsayd,Grand Canyon,-1,/swimmer/672233,
Ogi Maric,UNLV (M),-1,,
Michal Cukanow,UNLV (M),-1,,
Casey McEuen,UNLV (M),-1,/swimmer/819356,
Wen Zhang,Air Force (M),-1,/swimmer/326074,
Steven Butler,UNLV (M),-1,/swimmer/466261,
Sam Willstrop,UNLV (M),-1,,
Christopher Mykkanen,UNLV (M),-1,/swimmer/417556,
Sean Foster,Cal Baptist,-1,NoMatch,
Amir Haviv,Grand Canyon,-1,/swimmer/958289,
Elijah Clements,Grand Canyon,-1,/swimmer/419169,
Tyler Goodspeed,Seattle U (M),-1,,
Dylan Nasser,Grand Canyon,-1,/swimmer/351725,
Emmett Moore,Seattle U (M),-1,/swimmer/461054,
Kainan Coerin De Jesus,Grand Canyon,-1,,
Jake Goguen,Seattle U (M),-1,,
Griffin McKean,Grand Canyon,-1,/swimmer/419191,
William Corona,Seattle U (M),-1,,
Oskar Iwarsson,Wyoming (M),-1,/swimmer/815699,
Connor Barringer,Seattle U (M),-1,/swimmer/418768,
Gabe Bartolomei,Air Force (M),-1,,
Tory Bartlett,Air Force (M),-1,/swimmer/378925,
Aron Markow,Wyoming (M),-1,/swimmer/416199,
Adam Grimm,Air Force (M),-1,/swimmer/358206,
Trevor Van Law,Cal Baptist,-1,/swimmer/458590,
Andrew Rodriguez,Wyoming (M),-1,NoMatch,
Danny Cumnock-Francois,Wyoming (M),-1,,
Juan Varela,Seattle U (M),-1,/swimmer/603807,
Panos Bolanos,UNLV (M),-1,,
Ryan Netzel,Wyoming (M),-1,/swimmer/399591,
Cam Castro,UNLV (M),-1,,
Alonso Carazo Barbero,Grand Canyon,-1,/swimmer/649349,
Miller Browne,Wyoming (M),-1,/swimmer/363812,
Cameron Murphy,Wyoming (M),-1,NoMatch,
Justin Kalugin,Seattle U (M),-1,/swimmer/638882,
Misha Lyubavskiy,Grand Canyon,-1,,
Kyle Bailey,Seattle U (M),-1,/swimmer/400852,
Thomas Diaz,Wyoming (M),-1,NoMatch,
Ryan Ascencio,Seattle U (M),-1,/swimmer/417680,
Maxwell Chesno,Seattle U (M),-1,,
Logan Davis,Air Force (M),-1,NoMatch,
Jack Neton,Seattle U (M),-1,,
Ivan Zhukau,UNLV (M),-1,,
Michael Klauss,UNLV (M),-1,/swimmer/403718,
Jack Binder,UNLV (M),-1,,
George Thiss,Seattle U (M),-1,/swimmer/416174,
Will Rastatter,George Mason,-1,,
Tyler Kawakami,GW,-1,/swimmer/393889,
Josh Fletcher,George Mason,-1,/swimmer/473948,
Nick Soltys,St. Louis,-1,,
Ryan Patterson,GW,-1,NoMatch,
Charlie Rothenberger,Massachusetts,-1,,
Ethan Davey,Massachusetts,-1,/swimmer/465398,
Alex Kuriawa,La Salle,-1,/swimmer/552208,
Alec Thomas,St. Bonaventure,-1,NoMatch,
Nicholas Chao,Fordham,-1,/swimmer/444427,
Zachary Wolbert,La Salle,-1,,
Gabe Deiderick,La Salle,-1,,
Ty McLaren,Davidson,-1,,
Jacob Ruffolo,St. Bonaventure,-1,,
Griffin Witte,St. Bonaventure,-1,,
Dylan Arzoni,GW,-1,/swimmer/509288,
Brandt Wilhelmi,St. Louis,-1,/swimmer/455103,
Heath Brames,Massachusetts,-1,/swimmer/532320,
Eddie Cosic,GW,-1,/swimmer/504503,
Brooks Hauge,La Salle,-1,/swimmer/479546,
Connor Wright,Fordham,-1,/swimmer/346999,
Wade Meaders,Fordham,-1,/swimmer/550593,
Kaden Schwaiger,GW,-1,/swimmer/400303,
Jeremy Throndson,St. Louis,-1,/swimmer/401024,
Seth Carden,Davidson,-1,,
Evan Fenska,Fordham,-1,/swimmer/478014,
Brendan Conley,GW,-1,/swimmer/488086,
Maurilio Saddoud,Davidson,-1,,
Daniel Verdico,St. Louis,-1,/swimmer/487732,
Sammy Lucht,George Mason,-1,,
Owen Corkery,Davidson,-1,/swimmer/426155,
Nick Nakaya,St. Bonaventure,-1,,
Jared Bergan,George Mason,-1,/swimmer/453892,
Emerson Kiefer,Massachusetts,-1,/swimmer/492933,
Sanjay Sekar,Massachusetts,-1,/swimmer/406916,
Zach Hu,GW,-1,,
Jared Herr,Davidson,-1,/swimmer/489064,
Garrett Burk,La Salle,-1,/swimmer/492345,
Kade Johnson,St. Louis,-1,NoMatch,
Nick Torre,St. Bonaventure,-1,,
Dias Konysbayev,Massachusetts,-1,/swimmer/752395,
Jackson Knouse,George Mason,-1,/swimmer/2674083,
Cole Dyson,La Salle,-1,/swimmer/466212,
Josh Legge,GW,-1,,
Wade Turlington,George Mason,-1,,
Oscar Madsen,GW,-1,/swimmer/440050,
Matt Brajuka,La Salle,-1,,
Jake Kramer,La Salle,-1,,
Trent Burr,La Salle,-1,,
Sebastian Aguirre,La Salle,-1,/swimmer/419016,
Tommy Cromie,Davidson,-1,/swimmer/419077,
Tomas Botero,St. Bonaventure,-1,/swimmer/310298,
Preston Waldusky,St. Louis,-1,/swimmer/584541,
Chris Chao,Davidson,-1,,
Ian Venter,La Salle,-1,/swimmer/501104,
Ian Molloy,GW,-1,/swimmer/346673,
Colby Vieira,Massachusetts,-1,/swimmer/493129,
Thomas Broderick,Davidson,-1,/swimmer/397517,
Tim McKinley,George Mason,-1,,
DH Hwang,GW,-1,,
Thomas Chapman,George Mason,-1,/swimmer/396454,
Jamie Macdonald,Massachusetts,-1,/swimmer/930618,
Josh Bannon,St. Bonaventure,-1,,
Charlie Walsh,Davidson,-1,/swimmer/400353,
Noah Witt,Massachusetts,-1,/swimmer/563528,
Jason Rosales,La Salle,-1,/swimmer/493777,
Luke Devore,George Mason,-1,/swimmer/404539,
Alec Fatta,La Salle,-1,/swimmer/417212,
Danny Krueger,Texas,-1,,
Alvin Jiang,Texas,-1,NoMatch,
Hunter Armstrong,West Virginia,-1,/swimmer/482558,
Caspar Corbeau,Texas,-1,/swimmer/299471,
Sterling Crane,Texas,-1,,
Peter Larson,Texas,-1,/swimmer/416163,
Drew Kibler,Texas,-1,/swimmer/391887,
Peter Sadlowski,TCU,-1,,
Charlie Scheinfeld,Texas,-1,,
Jason Park,Texas,-1,/swimmer/376408,
Rasmus Pedersen,TCU,-1,/swimmer/944577,
Dusan Babic,TCU,-1,,
Noah Cumby,TCU,-1,/swimmer/509263,
Max Gustafson,West Virginia,-1,/swimmer/339817,
Hugh McPherson,TCU,-1,/swimmer/484342,
Trey Jackson,Texas,-1,/swimmer/495339,
Janis Silins,TCU,-1,,
David Snider,West Virginia,-1,/swimmer/503137,
Mike Niezgodzki,TCU,-1,,
Conrad Molinaro,West Virginia,-1,/swimmer/455962,
Fausto Huerta,West Virginia,-1,,
Jake Williams,West Virginia,-1,NoMatch,
Michael Chwaluk,TCU,-1,/swimmer/416301,
Nicholas Skinner,TCU,-1,,
Kade Knoch,TCU,-1,/swimmer/344411,
Joshua Madzy,West Virginia,-1,,
Braden Vines,Texas,-1,/swimmer/391330,
Halvor Borgstroem,Texas,-1,,
Sam Artmann,Texas,-1,/swimmer/705707,
Alex Zettle,Texas,-1,,
Colter Carman,Texas,-1,/swimmer/348719,
Ethan Harder,Texas,-1,/swimmer/419124,
David Dixon,West Virginia,-1,/swimmer/291240,
Zach Boley,West Virginia,-1,,
Andrew Koustik,Texas,-1,/swimmer/343860,
Jake Foster,Texas,-1,,
Charles Millette,TCU,-1,/swimmer/661665,
Jonathan Bennett,West Virginia,-1,/swimmer/618361,
Andrew Rattray,TCU,-1,/swimmer/169325,
Josh Harlan,West Virginia,-1,,
Jack Saum,West Virginia,-1,/swimmer/358322,
Paul Degrado,Texas,-1,/swimmer/376248,
Tommy Minar,Seton Hall,-1,,
Christian Thomas,Xavier,-1,/swimmer/394517,
Roark Lundal,Xavier,-1,/swimmer/408628,
Andrew Kelley,Villanova,-1,/swimmer/306081,
Ethan Wing,Xavier,-1,/swimmer/505583,
Andrew Devine,Xavier,-1,/swimmer/502617,
Aidan Hughes,Providence,-1,/swimmer/623479,
Brian Cantin,Providence,-1,/swimmer/417678,
Matt Geraghty,Xavier,-1,,
Joey Mullen,Xavier,-1,,
Josiah Lauver,Georgetown,-1,/swimmer/417211,
Ben Puglessi,Seton Hall,-1,/swimmer/366284,
Emils Jurcik,Connecticut,-1,/swimmer/508997,
Anthony Melchore,Seton Hall,-1,/swimmer/515186,
Nick Fiddler,Villanova,-1,,
Thomas Staes,Seton Hall,-1,,
Sean Percin,Georgetown,-1,/swimmer/445336,
Ben Quon,Xavier,-1,,
Jesse Marsh,Villanova,-1,/swimmer/436079,
Gennarino Conzemius,Seton Hall,-1,/swimmer/496410,
Ben Laclair,Seton Hall,-1,,
Matt Williams,Xavier,-1,NoMatch,
Ryan Maher,Villanova,-1,/swimmer/454115,
Davis Klein,Xavier,-1,/swimmer/468755,
Conor Dunne,Seton Hall,-1,/swimmer/487726,
Jack O'Keefe,Providence,-1,,
Michael Baldini,Georgetown,-1,/swimmer/502865,
Landon Clark,Xavier,-1,NoMatch,
Jason Lee,Connecticut,-1,NoMatch,
Walker Parra,Seton Hall,-1,/swimmer/438695,
Elliot Steinberg,Xavier,-1,/swimmer/409191,
Reid Hutcherson,Villanova,-1,/swimmer/452796,
Justin Oosterwyk,Seton Hall,-1,/swimmer/594961,
Jack Armstrong,Providence,-1,/swimmer/467104,
Henry Keegan,Seton Hall,-1,/swimmer/492929,
Kevin Geist,Villanova,-1,/swimmer/445564,
Jake McIntyre,Villanova,-1,/swimmer/401220,
Sia Mirzazadeh,Providence,-1,,
Ross Pantano,Seton Hall,-1,/swimmer/627584,
Andrew Martin,Xavier,-1,/swimmer/219460,
Michael Wheeler,Georgetown,-1,/swimmer/409230,
North Hansen,Connecticut,-1,,
Brett Sherman,Georgetown,-1,/swimmer/392104,
Will Serad,Xavier,-1,,
Dan Stroh,Xavier,-1,,
CJ Kopecki,Seton Hall,-1,,
Spencer McLean,Providence,-1,/swimmer/478110,
Mcallistar Milne,Connecticut,-1,/swimmer/412426,
Jon Bernard,Xavier,-1,,
Caleb Smith,Seton Hall,-1,/swimmer/356410,
Cothalee Watko,Xavier,-1,/swimmer/473868,
Kyle Haflich,Seton Hall,-1,/swimmer/392120,
Gavin Moak,Connecticut,-1,/swimmer/354305,
Brett Wilson,Xavier,-1,/swimmer/455854,
Justin Viotto,Providence,-1,/swimmer/402721,
Matt Michaels,Providence,-1,,
Cristian Twyman,Providence,-1,/swimmer/603859,
Nick Mahoney,Xavier,-1,,
Liam Casey-Minnick,Providence,-1,/swimmer/416300,
Luke Griner,Villanova,-1,,
Tristan Cahill,Providence,-1,/swimmer/525564,
Cam Weese,Xavier,-1,,
Connor Morikawa,Georgetown,-1,/swimmer/418997,
Billy Regan,Connecticut,-1,,
Kevin Hood,Providence,-1,/swimmer/580044,
Matt Keane,Providence,-1,/swimmer/397059,
Bruno Blaskovic,Indiana,-1,/swimmer/450964,
Sem Andreis,Ohio St,-1,/swimmer/592090,
Jack Franzman,Indiana,-1,/swimmer/376387,
Will Roberson,Penn St,-1,,
Ryan Hrosik,Purdue,-1,/swimmer/360127,
Nikola Acin,Purdue,-1,,
River Wright,Michigan,-1,/swimmer/423436,
Brandon Hamblin,Indiana,-1,/swimmer/197319,
Cam Peel,Michigan,-1,,
Aleksey Tarasenko,Iowa,-1,/swimmer/451072,
Nick Sherman,Purdue,-1,,
Colin McDermott,Ohio St,-1,/swimmer/393426,
Gabriel De Araujo Fantoni,Indiana,-1,,
NIKOLA BJELAJAC,Purdue,-1,/swimmer/450723,
Will Chan,Michigan,-1,,
Lucas Farrar,Minnesota,-1,/swimmer/490036,
Trent Pellini,Purdue,-1,/swimmer/349388,
Federico Burdisso,Northwestern,-1,/swimmer/622237,
Ruslan Gaziev,Ohio St,-1,/swimmer/458400,
Ezra Mizgala,Northwestern,-1,/swimmer/401361,
Andrew Trepanier,Michigan,-1,/swimmer/343218,
Nadav Aaronson,Michigan,-1,/swimmer/414030,
Max McHugh,Minnesota,-1,,
Eric Storms,Michigan,-1,/swimmer/456918,
Erik Gessner,Wisconsin,-1,/swimmer/360716,
Andrew Zhang,Northwestern,-1,/swimmer/356357,
RJ Kondalski,Ohio St,-1,,
Aleksa Bobar,Northwestern,-1,/swimmer/495081,
Andrew Couchon,Indiana,-1,/swimmer/376430,
Jacob Destrampe,Indiana,-1,/swimmer/403292,
Will Myhre,Iowa,-1,,
Keelan Hart,Purdue,-1,/swimmer/421898,
Max Scott,Indiana,-1,/swimmer/2211208,
Shane Rozeboom,Minnesota,-1,/swimmer/492063,
Alessandro Burdisso,Northwestern,-1,/swimmer/834445,
Alex King,Michigan,-1,NoMatch,
Sam Dailley,Northwestern,-1,/swimmer/834448,
Parker Hughes,Michigan,-1,NoMatch,
Ryan Zelen,Wisconsin,-1,/swimmer/493300,
Noah Yarian,Michigan,-1,/swimmer/505646,
Devon Chenot,Penn St,-1,/swimmer/403864,
Brad Sanford,Michigan St,-1,,
Daniel Raisanen,Penn St,-1,,
Ben Forbes,Northwestern,-1,NoMatch,
Tucker Brock,Indiana,-1,/swimmer/391806,
