,50 Y Free Time,50 S Free Time,50 L Free Time,100 Y Free Time,100 S Free Time,100 L Free Time,200 Y Free Time,200 S Free Time,200 L Free Time,500 Y Free Time,400 S Free Time,400 L Free Time,1000 Y Free Time,800 S Free Time,800 L Free Time,1650 Y Free Time,1500 S Free Time,1500 L Free Time,100 Y Back Time,100 S Back Time,100 L Back Time,200 Y Back Time,200 S Back Time,200 L Back Time,100 Y Breast Time,100 S Breast Time,100 L Breast Time,200 Y Breast Time,200 S Breast Time,200 L Breast Time,100 Y Fly Time,100 S Fly Time,100 L Fly Time,200 Y Fly Time,200 S Fly Time,200 L Fly Time,100 Y IM Time,100 S IM Time,200 Y IM Time,200 S IM Time,200 L IM Time,400 Y IM Time,400 S IM Time,400 L IM Time,50 Y Free Points,50 S Free Points,50 L Free Points,100 Y Free Points,100 S Free Points,100 L Free Points,200 Y Free Points,200 S Free Points,200 L Free Points,500 Y Free Points,400 S Free Points,400 L Free Points,1000 Y Free Points,800 S Free Points,800 L Free Points,1650 Y Free Points,1500 S Free Points,1500 L Free Points,100 Y Back Points,100 S Back Points,100 L Back Points,200 Y Back Points,200 S Back Points,200 L Back Points,100 Y Breast Points,100 S Breast Points,100 L Breast Points,200 Y Breast Points,200 S Breast Points,200 L Breast Points,100 Y Fly Points,100 S Fly Points,100 L Fly Points,200 Y Fly Points,200 S Fly Points,200 L Fly Points,100 Y IM Points,100 S IM Points,200 Y IM Points,200 S IM Points,200 L IM Points,400 Y IM Points,400 S IM Points,400 L IM Points
508614,,,,,,1:02.42,,,,,4:18.98,,,8:52.23,,,,16:55.48,,,,,,,,,,,,,,,,,,2:28.82,,,,,,,,,,,,,,42.04,,,,,16.82,,,11.36,,,,11.26,,,,,,,,,,,,,,,,,,44.21,,,,,,,,
505484,,,28.73,54.26,,,1:53.54,,,4:59.48,,,,,9:24.79,,,18:00.88,1:02.16,,,2:16.96,,,,,1:27.19,,,,,,1:05.57,,,2:20.48,,,2:11.99,,,4:29.53,,,,,43.18,40.77,,,27.80,,,24.64,,,,,29.03,,,30.02,67.36,,,76.06,,,,,100.00,,,,,,28.56,,,21.29,,,45.46,,,26.63,,
1131183,26.52,,,54.98,,,1:53.72,,,4:58.31,,,,,9:14.34,17:15.97,,,,,,2:29.21,,,1:19.31,,,2:47.25,,,1:03.14,,,2:12.69,,,,,2:17.64,,,4:39.20,,,70.79,,,46.41,,,28.40,,,23.20,,,,,22.06,25.42,,,,,,100.00,,,100.00,,,100.00,,,76.76,,,50.71,,,,,64.81,,,40.64,,
557833,,,29.54,56.35,,,1:57.24,,,5:06.22,,,10:50.24,,,18:16.67,,,59.75,,,2:06.05,,,,,1:45.12,,,3:48.74,1:07.75,,,,,,1:12.83,,,,2:43.78,,,6:02.45,,,55.55,57.55,,,40.60,,,33.18,,,44.08,,,48.60,,,48.75,,,37.47,,,,,100.00,,,100.00,100.00,,,,,,100.00,,,,80.87,,,100.00
489773,,,28.02,,,59.43,1:53.51,,,,,4:33.66,,,,,,19:43.09,55.78,,,2:02.16,,,1:07.20,,,2:29.46,,,,,1:01.99,2:10.78,,,58.46,,2:06.27,,,4:30.35,,,,,32.90,,,23.19,27.70,,,,,29.82,,,,,,70.20,21.21,,,25.22,,,41.99,,,53.77,,,,,8.79,44.34,,,28.38,,27.48,,,27.78,,
526280,25.82,,,55.48,,,1:59.63,,,5:23.71,,,,,,,,,1:01.44,,,,,,1:05.38,,,2:22.49,,,1:00.32,,,,,,1:03.56,,2:07.54,,,,,,57.69,,,50.41,,,49.32,,,57.14,,,,,,,,,61.65,,,,,,30.84,,,33.38,,,54.24,,,,,,64.70,,31.33,,,,,
661743,,,28.35,,,1:00.89,,,2:12.53,,,,,,,,,,,,,,,,,,1:16.28,,2:38.14,,,,1:04.24,,,2:20.40,,,,,2:25.65,,,5:06.70,,,37.61,,,32.42,,,36.08,,,,,,,,,,,,,,,,,,34.94,,33.36,,,,20.95,,,21.09,,,,,27.51,,,25.01
448685,,,27.41,,,59.25,1:51.50,,,,,4:34.99,,,,,,,1:01.04,,,,,2:30.05,1:08.18,,,2:33.45,,,1:00.74,,,,,,59.71,,2:06.15,,,4:32.20,,,,,24.47,,,22.08,21.09,,,,,31.70,,,,,,,58.53,,,,,53.12,48.24,,,66.34,,,57.47,,,,,,36.72,,27.12,,,30.40,,
402986,23.74,,,51.74,,,1:55.49,,,,,4:47.95,11:07.38,,,20:37.90,,,1:04.11,,,2:12.27,,,1:05.81,,,2:27.34,,,57.72,,,2:40.06,,,58.20,,2:07.43,,,4:49.07,,,22.79,,,22.18,,,34.45,,,,,51.01,53.39,,,100.00,,,82.68,,,58.69,,,32.23,,,46.12,,,34.58,,,100.00,,,11.06,,28.04,,,55.98,,
457061,,,27.77,52.29,,,1:52.44,,,5:12.61,,,,,11:07.92,,,,1:04.02,,,2:18.48,,,1:11.24,,,2:38.92,,,1:10.50,,,,,,1:03.70,,2:12.91,,,4:55.31,,,,,29.40,26.09,,,24.15,,,41.63,,,,,100.00,,,,82.74,,,81.95,,,68.97,,,84.66,,,100.00,,,,,,65.79,,48.50,,,66.24,,
462488,24.36,,,51.82,,,1:52.98,,,5:19.46,,,11:12.63,,,,,,1:00.75,,,2:09.19,,,1:10.15,,,2:33.65,,,57.47,,,2:11.41,,,1:04.68,,2:04.33,,,4:32.62,,,32.59,,,22.75,,,25.93,,,51.07,,,59.38,,,,,,56.29,,,47.92,,,61.38,,,66.99,,,33.53,,,46.42,,,73.51,,21.74,,,31.00,,
1149775,,,28.87,,,59.89,,,2:08.32,,,4:26.35,,,9:12.10,,,17:15.10,,,,,,,,,,,,,,,,,,,,,,,2:25.37,,,5:06.54,,,45.27,,,26.05,,,23.61,,,19.77,,,20.60,,,14.31,,,,,,,,,,,,,,,,,,,,,,,26.78,,,24.82
495854,24.83,,,54.14,,,1:58.50,,,5:17.24,,,,,,,,,1:05.18,,,,,,1:04.34,,,2:21.18,,,59.02,,,,,,,,2:10.34,,,,,,40.35,,,39.84,,,45.15,,,47.97,,,,,,,,,92.80,,,,,,24.74,,,29.76,,,44.55,,,,,,,,40.11,,,,,
403788,,,27.87,,,59.48,,,2:08.99,5:05.74,,,10:24.24,,,17:20.52,,,56.65,,,2:01.41,,,1:07.94,,,2:25.66,,,,,1:05.05,2:08.36,,,58.94,,2:06.50,,,4:29.73,,,,,31.86,,,23.03,,,24.46,30.59,,,22.09,,,23.85,,,26.07,,,21.79,,,43.74,,,39.93,,,,,30.37,34.41,,,24.54,,25.28,,,26.10,,
858871,25.52,,,54.93,,,2:09.07,,,5:58.10,,,,,,,,,1:07.48,,,2:24.16,,,1:21.94,,,,,3:15.82,1:14.89,,,,,,,1:36.39,2:28.70,,,,,,52.29,,,46.01,,,87.27,,,100.00,,,,,,,,,100.00,,,100.00,,,100.00,,,,,100.00,100.00,,,,,,,100.00,100.00,,,,,
543846,,,27.37,,,1:00.28,,,2:12.64,,,4:45.63,11:44.42,,,20:45.27,,,1:04.27,,,2:20.38,,,1:11.98,,,2:34.69,,,1:02.74,,,2:39.14,,,1:05.99,,2:13.90,,,4:49.22,,,,,23.93,,,28.51,,,36.42,,,47.47,82.91,,,100.00,,,84.88,,,89.50,,,74.26,,,70.38,,,73.44,,,100.00,,,84.21,,51.82,,,56.22,,
469021,25.30,,,54.78,,,1:54.46,,,5:04.65,,,10:47.23,,,17:49.47,,,59.48,,,2:08.18,,,1:10.27,,,,,2:57.16,58.66,,,2:09.07,,,,,2:11.63,,,4:53.88,,,48.42,,,44.83,,,30.91,,,31.16,,,42.10,,,37.89,,,46.76,,,44.51,,,62.20,,,,,67.41,41.94,,,38.79,,,,,44.28,,,63.85,,
722001,24.60,,,53.98,,,1:59.03,,,5:27.71,,,12:16.62,,,19:51.78,,,1:09.22,,,,,3:02.52,1:12.54,,,,,3:06.80,1:01.31,,,,,3:07.88,,,2:22.84,,,5:18.24,,,36.51,,,38.62,,,47.10,,,63.00,,,100.00,,,90.43,,,100.00,,,,,100.00,78.34,,,,,96.08,61.91,,,,,100.00,,,84.09,,,100.00,,
573687,24.22,,,53.17,,,,,,5:52.49,,,,,,,,,1:08.85,,,,,,,,,,,,59.12,,,,,,,,,,,,,,30.33,,,32.51,,,,,,100.00,,,,,,,,,100.00,,,,,,,,,,,,45.28,,,,,,,,,,,,,
544286,,,28.51,,,1:02.66,1:59.45,,,5:43.45,,,,,,,,,59.79,,,2:15.95,,,1:17.27,,,,,,1:05.55,,,,,,,,,,2:41.80,,,,,,39.94,,,44.21,48.65,,,87.49,,,,,,,,,49.05,,,72.22,,,100.00,,,,,,97.66,,,,,,,,,,74.43,,,
575033,,,28.74,54.85,,,1:58.95,,,,,,,,,,,,1:01.32,,,2:16.82,,,1:06.08,,,2:23.02,,,,,1:06.19,2:11.86,,,,,2:12.92,,,4:46.78,,,,,43.33,45.38,,,46.80,,,,,,,,,,,,60.71,,,75.52,,,35.05,,,34.87,,,,,32.21,47.92,,,,,48.53,,,52.33,,
124502,24.30,,,52.22,,,1:56.53,,,5:17.69,,,,,,,,,54.71,,,1:59.67,,,,,1:38.01,2:57.47,,,,,1:03.42,2:26.94,,,1:10.70,,2:15.81,,,5:09.21,,,28.84,,,23.08,,,34.24,,,46.64,,,,,,,,,10.44,,,14.60,,,,,100.00,100.00,,,,,27.11,98.48,,,100.00,,53.19,,,87.38,,
619486,,,30.39,57.11,,,2:01.81,,,5:31.97,,,11:29.17,,,19:35.00,,,1:02.07,,,2:16.60,,,1:15.19,,,2:41.22,,,59.28,,,2:13.68,,,1:08.71,,2:17.70,,,4:56.48,,,,,69.27,63.97,,,57.57,,,69.40,,,71.35,,,82.54,,,66.64,,,74.68,,,98.49,,,92.75,,,46.45,,,54.09,,,100.00,,65.03,,,68.21,,
543892,25.70,,,55.99,,,2:03.84,,,5:54.73,,,,,,,,,1:05.10,,,2:31.93,,,1:16.77,,,2:50.01,,,59.77,,,2:15.71,,,,,2:19.74,,,4:48.91,,,55.52,,,54.57,,,65.53,,,100.00,,,,,,,,,92.10,,,100.00,,,100.00,,,100.00,,,50.09,,,61.17,,,,,72.43,,,55.73,,
551591,24.29,,,52.18,,,1:54.53,,,,,4:41.80,,,,,,,58.39,,,,,2:26.73,1:04.92,,,2:23.95,,,57.25,,,2:24.93,,,1:03.45,,2:06.31,,,4:38.55,,,31.46,,,25.30,,,31.15,,,,,41.66,,,,,,,38.89,,,,,43.24,28.12,,,37.49,,,32.02,,,96.08,,,63.86,,27.60,,,39.67,,
606969,,,28.40,,,1:00.09,,,2:09.33,5:04.38,,,10:34.99,,,,,18:26.43,1:04.34,,,2:21.12,,,,,1:27.76,,,3:06.40,,,1:11.54,2:25.92,,,1:05.56,,,,2:32.06,4:47.60,,,,,38.34,,,27.30,,,26.53,30.81,,,34.25,,,,,39.39,85.48,,,92.50,,,,,100.00,,,94.83,,,66.67,100.00,,,80.65,,,,44.96,53.63,,
508353,,,28.15,,,1:00.17,,,2:10.51,,,4:46.18,,,,19:38.15,,,57.38,,,,,2:21.54,1:11.64,,,2:40.32,,,1:01.34,,,2:28.61,,,1:09.19,,,,2:27.91,,,5:16.89,,,34.74,,,27.81,,,30.00,,,48.32,,,,84.00,,,31.86,,,,,28.67,71.82,,,89.56,,,62.15,,,100.00,,,100.00,,,,33.49,,,37.79
377636,25.12,,,54.31,,,,,2:11.00,4:59.21,,,10:25.15,,,17:53.70,,,1:08.90,,,2:19.44,,,1:27.21,,,,,,,,1:03.17,2:04.88,,,1:13.49,,2:25.90,,,4:42.22,,,45.29,,,39.69,,,,,30.32,22.47,,,22.62,,,35.98,,,100.00,,,84.00,,,100.00,,,,,,,,19.47,23.85,,,100.00,,91.67,,,44.29,,
495503,,,29.11,,,1:02.85,1:57.93,,,,,,,,,,,,57.39,,,2:04.04,,,,,,,,,,,1:08.27,,,2:38.49,,,2:10.77,,,,,5:29.73,,,48.90,,,45.52,43.08,,,,,,,,,,,,31.93,,,31.04,,,,,,,,,,,44.97,,,73.74,,,41.49,,,,,55.10
1124922,26.05,,,54.47,,,1:56.34,,,5:20.30,,,10:57.95,,,,,19:03.07,1:06.12,,,,,,1:09.27,,,2:34.42,,,59.31,,,2:20.40,,,,,2:13.64,,,4:52.00,,,61.92,,,42.40,,,37.41,,,52.26,,,49.23,,,,,53.60,100.00,,,,,,55.42,,,69.50,,,46.67,,,78.35,,,,,50.94,,,60.74,,
506040,25.19,,,54.62,,,1:58.83,,,5:09.41,,,10:42.36,,,17:41.94,,,,,1:17.96,2:18.17,,,1:14.35,,,,,3:02.08,1:01.65,,,2:14.05,,,1:09.23,,2:17.24,,,4:47.13,,,46.50,,,43.57,,,46.36,,,37.35,,,38.94,,,35.01,,,,,100.00,80.74,,,91.95,,,,,81.66,64.60,,,55.36,,,100.00,,63.39,,,52.88,,
374807,24.41,,,,,59.48,,,2:07.34,4:58.18,,,10:21.85,,,17:29.01,,,1:03.74,,,2:15.66,,,1:20.84,,,2:57.02,,,1:01.86,,,2:24.83,,,1:07.33,,2:16.42,,,4:42.01,,,33.40,,,,,23.50,,,20.82,23.04,,,26.15,,,30.18,,,80.37,,,71.12,,,100.00,,,100.00,,,66.28,,,95.68,,,95.60,,60.50,,,44.90,,
549371,25.06,,,,58.81,,,,2:08.66,,4:14.99,,,8:37.63,,,16:35.27,,57.53,,,,2:15.41,,,,,,,,,,1:10.16,,,,,,2:17.58,,,,4:55.78,,44.26,,,,31.18,,,,25.40,,11.56,,,7.96,,,6.16,,32.28,,,,24.71,,,,,,,,,,64.38,,,,,,60.87,,,,22.28,
344618,24.88,,,52.37,,,1:51.87,,,5:02.51,,,10:29.95,,,18:26.06,,,59.09,,,2:07.18,,,1:08.72,,,2:26.52,,,59.16,,,2:10.30,,,,,2:07.53,,,4:29.85,,,41.20,,,26.67,,,22.29,,,28.43,,,31.10,,,52.42,,,43.91,,,41.17,,,51.77,,,44.94,,,45.57,,,42.77,,,,,31.30,,,27.08,,
484286,,,29.03,55.39,,,1:57.24,,,5:08.45,,,,,9:36.84,,,18:29.01,1:04.42,,,,,,1:03.23,,,2:20.03,,,1:05.31,,,,,,1:07.49,,2:10.79,,,,,5:39.53,,,47.68,49.68,,,40.60,,,36.09,,,,,37.41,,,40.36,86.17,,,,,,18.45,,,26.64,,,95.51,,,,,,96.99,,41.55,,,,,69.25
484408,,,30.65,,,1:03.33,1:57.61,,,5:08.26,,,10:29.52,,,,,18:14.71,1:04.47,,,2:15.32,,,1:06.29,,,,,2:41.46,,,1:23.25,,,,,,,,2:28.23,4:33.02,,,,,73.63,,,48.86,41.93,,,35.84,,,30.83,,,,,35.04,86.60,,,69.85,,,36.34,,,,,26.97,,,100.00,,,,,,,,34.35,31.57,,
667407,24.51,,,53.04,,,1:57.04,,,5:26.67,,,,,,,,,55.37,,,2:03.33,,,1:05.48,,,2:21.35,,,59.29,,,,,2:50.51,58.58,,2:05.17,,,,,5:14.10,35.03,,,31.55,,,39.89,,,61.47,,,,,,,,,18.58,,,28.82,,,31.43,,,30.23,,,46.53,,,,,100.00,29.16,,24.20,,,,,34.21
532067,,,29.01,,,1:02.38,,,2:25.43,5:30.70,,,,,,,,,57.21,,,2:03.66,,,1:18.61,,,,,,,,1:06.98,,,,,,2:12.33,,,,,5:21.46,,,47.38,,,42.30,,,79.49,67.48,,,,,,,,,30.70,,,29.85,,,100.00,,,,,,,,36.97,,,,,,46.58,,,,,43.79
503287,,,30.00,55.27,,,,,2:23.73,5:53.68,,,,,,,,,1:01.63,,,2:10.22,,,1:13.81,,,2:45.41,,,,,1:05.90,2:08.71,,,1:12.21,,2:13.62,,,4:48.06,,,,,62.88,48.72,,,,,73.30,100.00,,,,,,,,,63.14,,,51.47,,,87.82,,,100.00,,,,,30.49,37.64,,,100.00,,50.88,,,54.36,,
573919,25.58,,,,,1:03.28,,2:14.94,,5:43.67,,,,,,,,,57.92,,,2:14.12,,,,1:24.12,,,,,,,1:04.82,2:08.10,,,,,2:14.52,,,4:52.43,,,53.36,,,,,48.51,,56.68,,87.85,,,,,,,,,35.59,,,65.39,,,,100.00,,,,,,,24.23,35.71,,,,,53.92,,,61.45,,
492002,24.88,,,56.00,,,1:57.38,,,5:24.70,,,11:20.56,,,,,,57.22,,,2:02.04,,,1:20.42,,,,,,,,1:04.79,2:04.80,,,1:04.45,,2:16.23,,,4:42.76,,,41.20,,,54.65,,,41.11,,,58.58,,,65.04,,,,,,30.77,,,24.85,,,100.00,,,,,,,,24.06,25.56,,,71.68,,59.83,,,46.05,,
505963,27.63,,,,,1:05.48,2:03.95,,,5:26.66,,,11:22.83,,,19:15.35,,,58.79,,,2:07.38,,,1:12.44,,,2:35.01,,,,,1:07.35,,,2:29.09,1:10.56,,,,2:33.11,,,5:13.95,93.01,,,,,64.43,65.97,,,61.45,,,66.69,,,73.58,,,41.74,,,41.83,,,77.60,,,71.43,,,,,39.23,,,44.79,100.00,,,,47.96,,,34.01
488899,,,29.34,,,1:01.64,,,2:13.64,,,4:39.51,12:37.45,,,,,18:58.94,,,1:13.21,,,2:38.07,,,1:16.31,2:23.63,,,,,1:07.44,2:11.31,,,,1:38.62,,,2:29.62,4:34.70,,,,,52.43,,,37.33,,,39.50,,,38.25,100.00,,,,,51.95,,,79.07,,,78.83,,,35.10,36.59,,,,,39.79,46.09,,,,100.00,,,38.14,34.00,,
491071,23.28,,,50.37,,,1:50.62,,,,,4:41.86,,,,,,,58.32,,,2:12.23,,,,,,,,,55.38,,,2:14.94,,,,,2:07.90,,,,,,15.85,,,12.81,,,18.27,,,,,41.75,,,,,,,38.39,,,58.54,,,,,,,,,19.59,,,58.46,,,,,32.44,,,,,
876720,,,26.92,50.63,,,1:51.26,,,,,4:41.57,11:29.87,,,19:52.90,,,,,1:15.89,2:32.52,,,1:19.29,,,,,,,,1:05.92,2:18.79,,,,,2:11.73,,,4:51.71,,,,,17.96,14.55,,,20.31,,,,,41.31,71.87,,,90.96,,,,,99.35,100.00,,,100.00,,,,,,,,30.61,72.32,,,,,44.61,,,60.27,,
587963,23.54,,,52.27,,,1:59.28,,,,,,,,,,,,1:05.33,,,,,,1:13.50,,,2:44.15,,,1:02.41,,,,,,1:02.47,,2:21.42,,,,,,19.74,,,25.95,,,48.02,,,,,,,,,,,,94.13,,,,,,85.47,,,100.00,,,70.73,,,,,,56.43,,78.68,,,,,
417842,23.68,,,51.74,,,1:54.50,,,,,5:00.05,10:57.10,,,18:08.07,,,55.76,,,2:08.93,,,,,1:18.61,,,3:01.72,56.68,,,2:04.93,,,1:04.41,,2:04.49,,,4:33.58,,,21.87,,,22.18,,,31.04,,,,,70.79,48.66,,,45.15,,,21.08,,,47.04,,,,,47.59,,,80.59,28.14,,,25.95,,,71.36,,22.21,,,32.38,,
521793,,,26.85,,,59.00,1:53.48,,,5:25.89,,,,,,,,,59.03,,,,,,1:13.53,,,2:57.61,,,,,1:04.92,,,,1:01.57,,2:14.46,,,4:47.64,,,,,17.05,,,20.55,27.60,,,60.32,,,,,,,,,43.47,,,,,,85.70,,,100.00,,,,,24.80,,,,49.80,,53.72,,,53.69,,
357628,25.73,,,55.94,,,2:08.13,,,,,,,,,,,,59.88,,,2:20.70,,,,,1:32.89,3:01.30,,,59.64,,,2:29.78,,,,,2:23.17,,,,,,52.76,,,51.07,,,78.12,,,,,,,,,,,,44.49,,,85.63,,,,,100.00,100.00,,,44.30,,,100.00,,,,,79.29,,,,,
946237,24.04,,,52.44,,,1:56.03,,,5:39.42,,,,,,,,,,,1:16.07,2:24.05,,,1:17.60,,,,,,,,1:08.20,,,,1:27.02,,2:21.48,,,,,,27.47,,,27.17,,,36.33,,,81.00,,,,,,,,,,,100.00,100.00,,,100.00,,,,,,,,44.53,,,,100.00,,78.91,,,,,
377196,24.25,,,53.31,,,1:56.03,,,5:18.27,,,11:16.06,,,19:17.30,,,56.11,,,2:11.02,,,1:15.45,,,2:43.49,,,58.26,,,2:21.97,,,1:02.07,,2:12.63,,,4:56.49,,,30.81,,,33.55,,,36.33,,,47.19,,,59.41,,,71.87,,,22.80,,,54.26,,,98.76,,,99.26,,,38.36,,,84.37,,,34.51,,44.23,,,68.23,,
452932,24.26,,,52.88,,,,,,6:27.10,,,,,,,,,,,1:14.77,,,,1:05.31,,,2:23.24,,,58.40,,,,,,,,2:10.78,,,,,,30.97,,,30.37,,,,,,100.00,,,,,,,,,,,90.70,,,,30.42,,,35.48,,,40.07,,,,,,,,41.52,,,,,
640201,,,28.18,53.13,,,1:57.36,,,,,,,,,,,,,,1:13.36,,,2:38.21,1:24.44,,,,,,1:10.59,,,,,,,,2:23.08,,,,,,,,35.17,32.22,,,41.03,,,,,,,,,,,,,,80.17,,,79.31,100.00,,,,,,100.00,,,,,,,,85.02,,,,,
491184,,,28.85,,,1:02.75,1:57.44,,,5:18.73,,,11:34.03,,,19:12.03,,,58.49,,,2:09.66,,,1:06.23,,,2:31.25,,,1:00.35,,,,,,,,2:10.27,,,4:42.14,,,,,44.97,,,44.83,41.32,,,50.05,,,74.98,,,72.10,,,39.60,,,49.53,,,35.97,,,59.33,,,54.47,,,,,,,,39.88,,,45.10,,
503628,,,28.54,54.94,,,2:03.13,,,5:36.73,,,,,10:53.71,,,22:02.77,1:05.26,,,,,2:46.42,1:12.11,,,,,3:15.55,1:08.31,,,2:47.77,,,,,2:21.99,,,5:24.86,,,,,40.38,46.09,,,62.72,,,76.75,,,,,99.53,,,100.00,93.51,,,,,100.00,75.20,,,,,100.00,100.00,,,100.00,,,,,80.84,,,100.00,,
491185,,,30.49,55.98,,,,,2:19.21,5:25.35,,,,,,,,19:50.45,59.45,,,2:06.32,,,,,1:35.81,,,,58.07,,,2:13.08,,,1:08.98,,,,2:36.59,,,5:37.10,,,70.94,54.49,,,,,57.55,59.53,,,,,,,,73.37,46.54,,,38.35,,,,,100.00,,,,37.73,,,52.03,,,100.00,,,,58.21,,,65.66
433106,,,28.53,53.74,,,,,2:11.03,5:05.24,,,10:41.09,,,17:57.82,,,58.32,,,2:15.20,,,1:12.86,,,2:41.82,,,57.40,,,2:06.77,,,1:04.76,,2:08.75,,,4:39.79,,,,,40.23,36.79,,,,,31.55,31.91,,,38.12,,,41.12,,,38.39,,,69.40,,,80.69,,,94.90,,,33.05,,,31.55,,,74.15,,35.08,,,41.53,,
489653,23.49,,,51.43,,,,,2:11.27,5:18.05,,,,,,,,,55.09,,,2:01.70,,,,,1:28.81,,,,55.43,,,,,2:34.32,58.52,,2:13.40,,,,,5:28.68,18.99,,,20.02,,,,,32.26,49.10,,,,,,,,,16.81,,,23.82,,,,,100.00,,,,19.91,,,,,60.46,28.77,,50.14,,,,,53.63
418481,24.17,,,,,58.97,1:50.58,,,5:03.35,,,,,9:38.48,,,,56.62,,,2:01.13,,,1:10.68,,,2:37.57,,,58.11,,,2:07.72,,,1:02.83,,2:07.32,,,4:45.44,,,29.53,,,,,20.37,18.14,,,29.50,,,,,38.57,,,,26.73,,,22.10,,,65.04,,,80.02,,,38.01,,,34.51,,,59.13,,30.66,,,50.22,,
359628,,,28.11,52.67,,,,,2:06.38,,,4:24.76,,,9:03.00,,,17:43.46,58.56,,,2:02.71,,,1:12.36,,,2:34.35,,,59.05,,,2:06.18,,,1:11.39,,2:07.36,,,4:35.58,,,,,35.43,28.84,,,,,18.90,,,17.61,,,17.28,,,24.07,39.46,,,26.91,,,75.44,,,67.84,,,44.03,,,29.74,,,100.00,,27.83,,,35.28,,
456843,25.14,,,53.89,,,1:53.31,,,5:04.96,,,10:38.34,,,18:30.95,,,1:05.62,,,2:21.41,,,1:06.32,,,2:24.17,,,1:00.87,,,2:13.46,,,1:05.13,,2:11.05,,,4:42.74,,,45.64,,,37.93,,,27.03,,,31.55,,,36.37,,,54.44,,,96.71,,,93.68,,,36.52,,,38.12,,,58.47,,,53.33,,,77.14,,42.39,,,46.02,,
453870,,,28.72,52.87,,,1:55.27,,,5:05.48,,,10:45.75,,,,,,59.70,,,2:05.35,,,1:10.19,,,2:30.05,,,,,1:05.28,2:06.70,,,,,2:06.42,,,4:22.50,,,,,43.03,30.30,,,33.69,,,32.22,,,41.14,,,,,,48.38,,,35.21,,,61.65,,,55.59,,,,,26.87,31.34,,,,,27.93,,,17.05,,
359131,,,28.23,,,1:01.52,1:55.74,,,5:07.57,,,10:22.36,,,17:23.69,,,,,1:13.18,2:13.20,,,,,1:27.19,,,3:02.81,,,1:06.20,2:05.89,,,,,,,2:31.20,4:35.20,,,,,35.88,,,36.54,35.31,,,34.93,,,26.45,,,28.22,,,,,78.86,62.03,,,,,100.00,,,83.84,,,32.27,28.85,,,,,,,42.53,34.73,,
808400,26.49,,,58.07,,,,,2:25.85,5:51.79,,,,,,,,,1:07.79,,,2:27.07,,,1:05.59,,,2:21.62,,,1:04.95,,,,,,1:07.98,,2:15.86,,,4:49.08,,,70.21,,,72.33,,,,,81.04,100.00,,,,,,,,,100.00,,,100.00,,,32.09,,,30.97,,,92.31,,,,,,100.00,,58.54,,,56.00,,
474110,24.34,,,53.61,,,1:59.23,,,,,5:11.98,12:37.02,,,,,19:41.95,58.12,,,2:04.49,,,1:03.94,,,2:16.72,,,58.60,,,2:27.66,,,1:01.65,,2:03.47,,,4:19.98,,,32.26,,,35.81,,,47.84,,,,,91.86,100.00,,,,,69.71,36.99,,,32.46,,,22.45,,,17.94,,,41.50,,,100.00,,,50.39,,19.25,,,13.74,,
433252,,,28.64,,58.28,,,,2:08.39,,4:24.44,,,9:05.40,,,17:26.22,,,,1:09.03,,,2:28.72,,,1:21.70,,,2:44.03,,,1:04.19,,2:14.27,,,,,2:18.66,,,4:51.88,,,,43.01,,26.29,,,,22.74,,24.30,,,19.75,,,21.89,,,,56.69,,,54.44,,,67.15,,,34.66,,,25.30,,12.64,,,,,20.68,,,16.90,
418257,,,29.63,,,1:02.62,,,2:14.10,,,4:35.63,,,9:24.27,,,18:04.28,,,1:12.03,,,2:34.33,,,1:20.88,,,2:46.45,,,1:05.44,,,2:18.97,1:02.36,,,,2:28.12,,,5:11.25,,,56.96,,,43.94,,,40.94,,,32.62,,,28.68,,,31.24,,,70.60,,,66.51,,,60.66,,,39.02,,,27.80,,,17.45,55.61,,,,34.05,,,30.61
1230500,,,28.92,54.30,,,,,2:27.28,,,,,,,,,,59.76,,,2:09.76,,,1:16.18,,,,,,,,1:06.89,2:05.55,,,,,2:09.21,,,4:49.29,,,,,46.02,41.08,,,,,86.39,,,,,,,,,,48.82,,,49.88,,,100.00,,,,,,,,36.42,27.82,,,,,36.52,,,56.34,,
1577287,36.21,,,1:21.61,,,3:03.25,,,8:22.55,,,,,,,,,1:39.84,,,,,,1:37.86,,,,,,1:43.20,,,,,,1:34.97,,3:21.76,,,,,,100.00,,,100.00,,,100.00,,,100.00,,,,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,100.00,,,,,
371961,,,28.18,,,1:01.66,,,2:12.01,,,4:42.75,11:08.01,,,18:21.70,,,1:02.81,,,2:16.46,,,1:04.41,,,,,2:43.29,1:02.08,,,,,2:33.79,1:01.11,,2:07.58,,,4:30.56,,,,,35.17,,,37.46,,,34.50,,,43.08,56.13,,,50.64,,,72.63,,,74.15,,,25.14,,,,,31.30,68.05,,,,,58.82,46.49,,31.46,,,28.08,,
505753,,,29.25,55.89,,,2:01.12,,,5:53.86,,,,,,,,,1:00.90,,,2:14.87,,,1:28.27,,,,,,,,1:05.47,2:09.49,,,1:09.46,,2:14.72,,,4:52.31,,,,,51.04,53.75,,,54.93,,,100.00,,,,,,,,,57.45,,,68.17,,,100.00,,,,,,,,27.98,40.14,,,100.00,,54.61,,,61.25,,
