ID,50 Y Free Time,50 S Free Time,50 L Free Time,100 Y Free Time,100 S Free Time,100 L Free Time,200 Y Free Time,200 S Free Time,200 L Free Time,500 Y Free Time,400 S Free Time,400 L Free Time,1000 Y Free Time,800 S Free Time,800 L Free Time,1650 Y Free Time,1500 S Free Time,1500 L Free Time,100 Y Back Time,100 S Back Time,100 L Back Time,200 Y Back Time,200 S Back Time,200 L Back Time,100 Y Breast Time,100 S Breast Time,100 L Breast Time,200 Y Breast Time,200 S Breast Time,200 L Breast Time,100 Y Fly Time,100 S Fly Time,100 L Fly Time,200 Y Fly Time,200 S Fly Time,200 L Fly Time,100 Y IM Time,100 S IM Time,200 Y IM Time,200 S IM Time,200 L IM Time,400 Y IM Time,400 S IM Time,400 L IM Time,50 Y Free Points,50 S Free Points,50 L Free Points,100 Y Free Points,100 S Free Points,100 L Free Points,200 Y Free Points,200 S Free Points,200 L Free Points,500 Y Free Points,400 S Free Points,400 L Free Points,1000 Y Free Points,800 S Free Points,800 L Free Points,1650 Y Free Points,1500 S Free Points,1500 L Free Points,100 Y Back Points,100 S Back Points,100 L Back Points,200 Y Back Points,200 S Back Points,200 L Back Points,100 Y Breast Points,100 S Breast Points,100 L Breast Points,200 Y Breast Points,200 S Breast Points,200 L Breast Points,100 Y Fly Points,100 S Fly Points,100 L Fly Points,200 Y Fly Points,200 S Fly Points,200 L Fly Points,100 Y IM Points,100 S IM Points,200 Y IM Points,200 S IM Points,200 L IM Points,400 Y IM Points,400 S IM Points,400 L IM Points
273040,23.44,,,50.29,,,1:49.94,,,5:04.51,,,,,9:50.79,,,,1:02.44,,,,,,1:11.87,,,,,,57.88,,,,,,,,2:13.74,,,,,,15.74,,,10.04,,,12.89,,,29.25,,,,,68.25,,,,63.69,,,,,,66.58,,,,,,31.98,,,,,,,,46.33,,,,,
273040,23.44,,,50.29,,,1:49.94,,,5:04.51,,,,,9:50.79,,,,1:02.44,,,,,,1:11.87,,,,,,57.88,,,,,,,,2:13.74,,,,,,15.74,,,10.04,,,12.89,,,29.25,,,,,68.25,,,,63.69,,,,,,66.58,,,,,,31.98,,,,,,,,46.33,,,,,
565238,26.71,,,,,59.93,1:55.54,,,,,4:33.32,,,,,,,1:16.51,,,,,,1:06.51,,,2:26.39,,,1:05.36,,,,,,1:03.67,,,,2:31.23,,,5:19.38,100.0,,,,,68.67,70.56,,,,,65.4,,,,,,,100.0,,,,,,86.61,,,92.86,,,100.0,,,,,,100.0,,,,89.76,,,79.51
456936,22.39,,,49.56,,,1:48.26,,,5:36.33,,,,,,,,,1:06.61,,,,,,56.59,,,2:02.58,,,53.26,,,,,,52.76,,1:55.34,,,5:06.38,,,48.93,,,50.42,,,46.16,,,100.0,,,,,,,,,100.0,,,,,,19.95,,,18.37,,,50.5,,,,,,14.58,,31.34,,,100.0,,
494390,22.52,,,48.04,,,1:45.05,,,4:46.18,,,12:30.25,,,20:48.48,,,58.04,,,2:17.82,,,1:20.16,,,3:00.58,,,1:13.00,,,,,,1:24.17,,2:23.82,,,,,,47.17,,,33.34,,,30.84,,,33.74,,,100.0,,,100.0,,,85.53,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,100.0,,100.0,,,,,
1093649,23.16,,,49.99,,,1:49.71,,,5:05.32,,,10:59.13,,,19:12.36,,,1:02.53,,,2:07.27,,,58.16,,,2:07.00,,,55.18,,,2:08.48,,,57.45,,1:57.06,,,4:14.79,,,59.99,,,50.11,,,48.9,,,62.19,,,80.36,,,100.0,,,100.0,,,84.82,,,25.67,,,27.77,,,62.67,,,84.62,,,80.42,,34.04,,,37.58,,
1093649,23.16,,,49.99,,,1:49.71,,,5:05.32,,,10:59.13,,,19:12.36,,,1:02.53,,,2:07.27,,,58.16,,,2:07.00,,,55.18,,,2:08.48,,,57.45,,1:57.06,,,4:14.79,,,59.99,,,50.11,,,48.9,,,62.19,,,80.36,,,100.0,,,100.0,,,84.82,,,25.67,,,27.77,,,62.67,,,84.62,,,80.42,,34.04,,,37.58,,
451121,22.99,,,51.79,,,,,,,,,,,,,,,58.32,,,,,,1:02.88,,,2:23.40,,,,,,,,,,,,,,,,,52.99,,,64.3,,,,,,,,,,,,,,,84.88,,,,,,57.84,,,81.34,,,,,,,,,,,,,,,,
1375209,25.25,,,54.65,,,1:58.21,,,5:22.23,,,11:11.13,,,18:36.72,,,1:04.33,,,2:20.28,,,1:16.94,,,2:40.36,,,1:02.38,,,2:27.90,,,1:07.40,,2:15.72,,,,,5:36.93,47.54,,,43.8,,,44.1,,,55.01,,,58.32,,,56.84,,,85.4,,,89.1,,,100.0,,,89.7,,,70.49,,,100.0,,,96.2,,58.05,,,,,65.41
1135781,,,28.17,,,59.13,2:25.17,,,,,,,,,,,,53.65,,,1:56.54,,,1:24.46,,,,,,55.55,,,,,,1:12.02,,2:06.43,,,,,,,,96.39,,,71.44,100.0,,,,,,,,,,,,46.75,,,42.14,,,100.0,,,,,,65.95,,,,,,100.0,,68.62,,,,,
1135781,,,28.17,,,59.13,2:25.17,,,,,,,,,,,,53.65,,,1:56.54,,,1:24.46,,,,,,55.55,,,,,,1:12.02,,2:06.43,,,,,,,,96.39,,,71.44,100.0,,,,,,,,,,,,46.75,,,42.14,,,100.0,,,,,,65.95,,,,,,100.0,,68.62,,,,,
566000,27.18,,,,,1:06.70,,,2:23.81,5:35.99,,,,,,,,,1:05.87,,,,,2:48.35,,,1:28.45,2:40.43,,,,,1:10.59,2:17.84,,,1:17.37,,,2:34.62,,4:54.12,,,83.78,,,,,82.71,,,74.72,72.99,,,,,,,,,98.06,,,,,100.0,,,100.0,88.34,,,,,67.4,68.83,,,100.0,,,66.95,,64.25,,
235449,23.75,,,51.64,,,1:53.90,,,5:31.01,,,,,,,,,55.88,,,2:01.82,,,,,,,,,56.26,,,,,,,,2:13.15,,,,,,20.35,,,19.06,,,25.42,,,65.74,,,,,,,,,17.61,,,20.83,,,,,,,,,21.29,,,,,,,,44.42,,,,,
662065,,,30.61,57.15,,,2:05.68,,,5:54.87,,,12:20.79,,,20:56.94,,,1:02.53,,,2:19.32,,,1:16.31,,,2:51.11,,,1:03.01,,,2:17.32,,,1:08.14,,2:22.87,,,5:00.07,,,,,72.96,64.31,,,72.98,,,100.0,,,100.0,,,100.0,,,70.35,,,85.27,,,100.0,,,100.0,,,75.67,,,66.94,,,100.0,,84.21,,,74.36,,
321942,,,29.74,55.41,,,1:57.70,,,5:16.28,,,10:48.08,,,18:16.22,,,1:01.74,,,2:10.67,,,1:16.90,,,2:42.26,,,1:01.06,,,2:12.57,,,,,2:13.11,,,4:45.01,,,,,68.34,46.85,,,38.29,,,44.71,,,53.26,,,47.02,,,58.28,,,48.89,,,100.0,,,89.9,,,54.78,,,46.02,,,,,44.29,,,46.95,,
405178,24.01,,,,,1:01.99,,,,,,,,,,,,,1:09.25,,,,,,1:05.61,,,2:37.68,,,,,,,,,1:05.07,,2:23.24,,,,,,27.0,,,,,39.15,,,,,,,,,,,,,100.0,,,,,,29.56,,,77.24,,,,,,,,,67.23,,81.43,,,,,
310506,25.23,,,54.03,,,2:00.68,,,,,,,,,,,,1:02.46,,,,,,1:12.63,,,,,,1:12.67,,,,,,,,2:32.22,,,,,,44.08,,,36.22,,,48.99,,,,,,,,,,,,63.84,,,,,,71.89,,,,,,100.0,,,,,,,,100.0,,,,,
338917,25.87,,,,,1:06.89,,,2:35.02,,,,,,,,,,,,1:25.59,,,,1:07.45,,,,,,,,,,,,1:18.13,,2:18.46,,,,,,55.25,,,,,85.68,,,100.0,,,,,,,,,,,,100.0,,,,37.87,,,,,,,,,,,,100.0,,62.27,,,,,
714144,28.51,,,1:03.05,,,2:19.58,,,,,,,,,,,,,,,,,,1:29.53,,,,,,,,,,,,,,2:40.84,,,,,,100.0,,,100.0,,,100.0,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,100.0,,,,,
714144,28.51,,,1:03.05,,,2:19.58,,,,,,,,,,,,,,,,,,1:29.53,,,,,,,,,,,,,,2:40.84,,,,,,100.0,,,100.0,,,100.0,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,100.0,,,,,
419514,,,25.51,48.92,,,1:46.86,,,4:53.64,,,,,,,,,,,1:11.46,,,,1:01.94,,,,,,51.06,,,1:55.36,,,1:05.33,,2:01.17,,,,,,,,37.26,38.62,,,35.15,,,43.03,,,,,,,,,,,100.0,,,,50.91,,,,,,24.32,,,29.8,,,100.0,,44.94,,,,,
573121,21.23,,,46.21,,,1:42.45,,,5:19.44,,,11:46.98,,,19:25.25,,,53.01,,,2:17.14,,,58.87,,,2:14.79,,,50.45,,,2:19.65,,,55.44,,1:56.52,,,4:49.21,,,23.46,,,18.78,,,21.43,,,85.61,,,100.0,,,100.0,,,41.59,,,100.0,,,30.29,,,52.56,,,24.56,,,100.0,,,62.24,,32.21,,,100.0,,
1618755,21.77,,,49.49,,,2:01.36,,,5:24.94,,,11:20.04,,,18:36.44,,,1:00.94,,,2:17.60,,,1:05.15,,,2:32.48,,,57.70,,,2:11.81,,,59.07,,2:09.57,,,4:45.80,,,33.05,,,45.68,,,100.0,,,95.31,,,97.98,,,84.36,,,100.0,,,100.0,,,76.24,,,100.0,,,85.85,,,99.27,,,96.03,,81.42,,,93.76,,
1218267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:06.98,,,,,,,,2:23.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,100.0,,,,,
1487318,23.6,,,51.92,,,1:54.33,,,5:11.81,,,,,10:00.49,,,19:44.91,57.60,,,2:06.64,,,56.34,,,2:02.34,,,54.92,,,2:04.96,,,1:04.34,,1:57.25,,,4:16.39,,,69.23,,,69.58,,,69.23,,,68.6,,,,,78.42,,,96.65,78.72,,,77.72,,,15.23,,,13.56,,,58.05,,,63.68,,,100.0,,33.67,,,36.47,,
1216469,25.11,,,53.54,,,,,2:09.70,,,4:32.17,,9:05.26,,,,18:09.87,1:01.10,,,2:12.95,,,1:14.42,,,2:40.42,,,,,1:06.11,2:10.30,,,1:04.62,,2:11.66,,,,,5:24.50,45.12,,,35.28,,,,,27.61,,,27.72,,26.74,,,,33.27,58.99,,,61.13,,,92.49,,,89.91,,,,,31.74,42.77,,,73.03,,44.38,,,,,47.88
1381190,,,30.82,56.93,,,2:00.34,,,5:10.77,,,10:36.66,,,18:07.26,,,58.71,,,2:08.46,,,,,1:28.22,2:54.27,,,59.32,,,2:23.91,,,,,,,2:32.90,,,5:18.89,,,76.52,62.43,,,51.97,,,39.16,,,35.3,,,44.83,,,41.17,,,45.45,,,,,100.0,100.0,,,46.75,,,91.99,,,,,,,47.36,,,40.39
1445404,24.92,,,51.93,,,,,,5:19.96,,,,,,,,,,,,,,,1:04.30,,,2:23.72,,,,,,,,,,,2:08.64,,,4:35.61,,,99.06,,,68.16,,,,,,86.51,,,,,,,,,,,,,,,69.47,,,84.72,,,,,,,,,,,77.56,,,73.87,,
427958,27.2,,,1:00.53,,,2:37.61,,,,,,,,,,,,1:23.12,,,,,,1:18.71,,,3:24.53,,,,,,,,,1:49.16,,2:58.02,,,,,,80.29,,,91.13,,,100.0,,,,,,,,,,,,100.0,,,,,,100.0,,,100.0,,,,,,,,,100.0,,100.0,,,,,
417610,26.8,,,57.36,,,2:01.95,,,,,,,,,,,,57.98,,,2:09.05,,,1:17.94,,,,,,,,1:06.02,2:13.09,,,,,2:23.83,,,4:54.55,,,76.22,,,64.4,,,55.71,,,,,,,,,,,,35.08,,,46.06,,,100.0,,,,,,,,36.24,49.71,,,,,83.67,,,63.91,,
1180922,28.36,,,56.33,,,2:09.22,,,8:17.52,,,,,,,,,1:18.34,,,,,,,,,,,,1:11.02,,,,,,1:38.10,,,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,,,,100.0,,,,,,,,,,,,100.0,,,,,,100.0,,,,,,,
1180922,28.36,,,56.33,,,2:09.22,,,8:17.52,,,,,,,,,1:18.34,,,,,,,,,,,,1:11.02,,,,,,1:38.10,,,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,,,,100.0,,,,,,,,,,,,100.0,,,,,,100.0,,,,,,,
458216,21.74,,,46.68,,,1:40.26,,,4:31.77,,,9:28.75,,,15:59.67,,,51.96,,,1:51.86,,,,,1:19.53,2:42.55,,,,,59.95,2:07.13,,,1:13.85,,1:55.52,,,,,4:47.18,36.41,,,25.85,,,16.3,,,17.04,,,15.98,,,19.95,,,37.58,,,30.22,,,,,100.0,100.0,,,,,44.79,83.36,,,100.0,,31.95,,,,,37.74
401372,22.01,,,48.57,,,1:39.67,,,4:27.68,,,9:23.77,,,15:27.34,,,50.84,,,1:47.91,,,,,,,,,50.41,,,1:48.27,,,1:16.32,,,,2:09.02,3:54.76,,,34.37,,,35.69,,,9.85,,,8.6,,,7.66,,,5.87,,,22.81,,,10.65,,,,,,,,,19.67,,,7.48,,,100.0,,,,18.21,5.5,,
1067959,,,29.62,,,1:04.67,1:58.37,,,5:10.59,,,11:21.34,,,,,,1:02.85,,,2:15.71,,,1:10.02,,,2:28.14,,,,,1:18.59,,,3:01.37,,,2:10.03,,,4:38.14,,,,,100.0,,,100.0,86.75,,,70.69,,,99.11,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,,,100.0,,,100.0,,,83.35,,,78.68,,
1085290,22.94,,,48.54,,,1:48.73,,,4:57.40,,,10:19.01,,,,,18:17.76,1:01.79,,,2:18.91,,,1:01.82,,,2:15.83,,,57.67,,,2:14.85,,,57.85,,2:03.53,,,4:25.14,,,55.5,,,37.51,,,44.97,,,49.97,,,49.56,,,,,65.1,100.0,,,100.0,,,50.72,,,56.1,,,85.56,,,100.0,,,84.19,,57.35,,,54.91,,
1322220,24.12,,,52.57,,,2:06.64,,,,,,,,,,,,58.46,,,,,,1:12.54,,,2:42.05,,,58.39,,,,,,,,2:13.83,,,,,,28.74,,,28.11,,,76.95,,,,,,,,,,,,39.39,,,,,,78.34,,,95.73,,,40.0,,,,,,,,51.58,,,,,
959451,29.24,,,59.62,,,,,,,,,,,,,,,1:09.72,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,84.48,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
1322239,,,28.78,,,1:02.61,,2:14.64,,,,4:46.65,,,,,,,,,1:12.41,,2:28.29,,,,1:14.32,,,2:39.50,,,1:09.76,,2:43.99,,,1:07.51,,,2:32.61,,,5:19.65,,,43.92,,,43.87,,55.64,,,,49.04,,,,,,,,,73.3,,63.51,,,,24.88,,,22.44,,,54.61,,100.0,,,56.75,,,46.52,,,41.39
1182664,21.72,,,47.15,,,1:47.83,,,4:47.82,,,,,,,,,54.55,,,1:56.18,,,1:08.69,,,2:25.89,,,53.61,,,,,2:19.80,,,1:58.41,,,4:10.65,,,32.14,,,26.12,,,41.42,,,36.03,,,,,,,,,54.2,,,40.83,,,100.0,,,93.17,,,49.26,,,,,68.31,,,38.7,,,31.03,,
898039,,,32.09,1:00.43,,,2:02.91,,,5:28.64,,,,,,,,,1:10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.12,94.08,,,61.86,,,64.39,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
1327319,,,25.92,49.56,,,,,2:12.79,5:41.49,,,,,,,,,58.45,,,,,2:39.85,1:07.64,,,,,2:57.51,,,1:01.08,2:26.09,,,59.25,,2:09.31,,,,,,,,5.41,7.5,,,,,36.88,84.31,,,,,,,,,39.31,,,,,84.91,44.77,,,,,68.4,,,4.11,100.0,,,33.61,,36.84,,,,,
551062,25.34,,,54.13,,,1:58.42,,,5:21.02,,,11:44.99,,,19:34.14,,,58.78,,,2:06.93,,,1:15.20,,,2:48.71,,,,,1:07.40,2:09.20,,,1:04.78,,2:11.41,,,4:36.59,,,49.12,,,39.77,,,44.86,,,53.28,,,83.35,,,82.14,,,41.67,,,40.35,,,98.57,,,100.0,,,,,39.54,39.21,,,74.31,,43.56,,,36.76,,
739205,20.69,,,45.11,,,1:38.85,,,4:34.96,,,9:46.95,,,17:09.19,,,52.42,,,1:56.72,,,59.16,,,2:12.36,,,48.99,,,1:52.66,,,52.76,,1:55.15,,,4:20.66,,,14.36,,,10.57,,,9.18,,,18.73,,,27.66,,,44.65,,,36.95,,,42.79,,,32.21,,,44.51,,,14.14,,,24.8,,,39.97,,27.64,,,47.24,,
358132,21.78,,,46.54,,,1:40.34,,,4:29.09,,,9:16.63,,,16:16.55,,,56.35,,,,,2:23.21,55.48,,,1:59.46,,,54.69,,,1:56.66,,,54.95,,1:51.01,,,3:58.09,,,27.52,,,16.75,,,9.25,,,9.5,,,6.66,,,28.01,,,62.08,,,,,85.3,4.77,,,2.06,,,49.2,,,29.72,,,41.04,,9.73,,,11.34,,
1330374,26.89,,,58.57,,,2:25.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.99,,,76.79,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447018,21.24,,,46.79,,,1:48.76,,,5:12.17,,,,,,,,,51.58,,,1:56.29,,,58.85,,,2:13.94,,,52.64,,,,,,,,1:54.93,,,,,,18.34,,,18.63,,,38.85,,,70.39,,,,,,,,,24.54,,,34.58,,,24.85,,,43.45,,,33.15,,,,,,,,21.66,,,,,
524904,,,28.15,,,1:00.35,1:52.97,,,,,4:46.17,11:03.17,,,19:51.07,,,57.09,,,2:03.64,,,1:05.91,,,2:24.91,,,,,1:07.19,2:19.17,,,1:00.73,,2:05.23,,,4:39.08,,,,,35.85,,,29.57,24.45,,,,,46.11,47.41,,,88.42,,,29.88,,,28.64,,,34.49,,,42.09,,,,,38.45,74.32,,,43.8,,24.19,,,38.42,,
1335915,24.28,,,52.25,,,,,2:07.98,4:58.45,,,,,9:12.27,17:09.38,,,59.45,,,2:08.67,,,1:08.77,,,2:27.73,,,,,1:10.40,2:20.85,,,1:11.14,,,,2:28.41,4:32.49,,,31.29,,,25.8,,,,,22.64,23.37,,,,,20.71,23.06,,,46.54,,,46.16,,,52.1,,,48.53,,,,,58.88,80.06,,,100.0,,,,34.84,30.82,,
480154,25.35,,,53.55,,,1:53.68,,,5:06.90,,,,,9:45.37,18:05.14,,,1:05.64,,,2:20.59,,,1:14.50,,,2:38.74,,,58.80,,,2:19.03,,,1:14.40,,2:11.08,,,4:38.82,,,46.13,,,32.65,,,24.7,,,32.3,,,,,63.69,42.64,,,90.0,,,85.2,,,85.43,,,77.87,,,38.33,,,68.28,,,100.0,,37.83,,,37.65,,
478281,,,29.98,,,1:04.11,,,2:18.05,5:19.72,,,,,10:09.55,,,19:21.95,1:04.43,,,,,2:40.71,1:23.43,,,2:51.93,,,,,1:06.42,,,2:26.49,1:09.18,,,,2:40.08,4:51.53,,,,,62.56,,,54.39,,,53.67,51.44,,,,,61.95,,,61.29,86.26,,,,,87.89,100.0,,,100.0,,,,,33.58,,,37.4,100.0,,,,68.96,59.97,,
392135,24.27,,,50.44,,,1:59.32,,,5:28.42,,,,,,,,,57.38,,,2:16.11,,,,,,,,,,,,,,,,,,,,,,,79.82,,,51.86,,,87.76,,,99.72,,,,,,,,,76.13,,,100.0,,,,,,,,,,,,,,,,,,,,,,
1337584,,,,,,,,,,,4:08.62,,,,,,16:32.62,,,,,,,2:12.93,,,,,,,,,56.36,,,2:05.08,,,,,,,,4:37.87,,,,,,,,,,,30.71,,,,,,22.75,,,,,,,37.51,,,,,,,,,21.16,,,20.83,,,,,,,,24.22
1337584,,,,,,,,,,,4:08.62,,,,,,16:32.62,,,,,,,2:12.93,,,,,,,,,56.36,,,2:05.08,,,,,,,,4:37.87,,,,,,,,,,,30.71,,,,,,22.75,,,,,,,37.51,,,,,,,,,21.16,,,20.83,,,,,,,,24.22
279271,24.19,,,53.72,,,2:01.10,,,,,,,,,,,,,,,,,,1:04.29,,,2:26.93,,,1:07.03,,,,,,,,2:15.30,,,,,,27.11,,,33.91,,,50.54,,,,,,,,,,,,,,,,,,19.52,,,41.26,,,100.0,,,,,,,,51.48,,,,,
344663,,,30.41,,,,,,,,,,,,,,,,,,1:27.45,,,,1:05.77,,,2:22.72,,,,,,,,,,,2:17.47,,,,,5:59.71,,,79.91,,,,,,,,,,,,,,,,,,100.0,,,,27.9,,,29.55,,,,,,,,,,,58.84,,,,,100.0
552229,23.19,,,50.87,,,1:51.02,,,,,,,,,,,,53.82,,,1:56.12,,,,,,2:36.57,,,59.80,,,2:17.80,,,,,2:04.28,,,,,,56.99,,,55.75,,,51.43,,,,,,,,,,,,45.52,,,37.63,,,,,,100.0,,,99.11,,,100.0,,,,,56.31,,,,,
1329233,23.55,,,49.81,,,1:49.32,,,4:53.44,,,10:13.29,,,,,,55.12,,,1:58.60,,,1:11.22,,,2:35.79,,,54.16,,,1:58.99,,,1:09.08,,2:03.41,,,4:20.30,,,68.16,,,49.85,,,48.07,,,40.69,,,39.06,,,,,,56.74,,,46.15,,,100.0,,,100.0,,,51.62,,,41.46,,,100.0,,55.69,,,42.76,,
1185523,23.89,,,51.90,,,,,,,,,,,,,,,,,,,,,,,,,,,55.83,,,,,,,,,,,,,,80.69,,,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,73.21,,,,,,,,,,,,,
587115,,,29.85,54.54,,,1:58.01,,,5:43.81,,,,,,,,,1:02.62,,,2:20.70,,,1:06.59,,,2:24.25,,,1:02.04,,,,,2:51.76,1:06.77,,2:11.14,,,4:59.34,,,,,60.46,42.94,,,43.37,,,88.07,,,,,,,,,71.08,,,90.8,,,38.18,,,38.35,,,67.73,,,,,100.0,90.78,,42.68,,,73.1,,
1340859,24.36,,,51.81,,,,,2:09.30,5:06.31,,,10:54.83,,,18:02.28,,,55.64,,,1:58.03,,,1:03.57,,,2:29.65,,,59.59,,,,,,,,2:02.08,,,4:27.45,,,86.01,,,67.0,,,,,68.25,63.77,,,76.88,,,68.04,,,63.57,,,47.62,,,63.8,,,100.0,,,100.0,,,,,,,,51.91,,,58.97,,
602149,,,24.80,46.32,,,,,1:59.51,,,,,,,,,,49.53,,,,,2:08.04,,,,,,,48.82,,,,,,,,,,,,,,,,32.89,22.99,,,,,30.01,,,,,,,,,,19.3,,,,,34.03,,,,,,,16.14,,,,,,,,,,,,,
618484,22.66,,,48.61,,,,,1:55.69,4:34.96,,,9:35.64,,,16:07.75,,,,,1:02.62,,,,,,,,,,52.33,,,1:54.17,,,,,1:56.46,,,4:05.55,,,49.92,,,38.1,,,,,20.8,18.73,,,20.47,,,20.43,,,,,49.88,,,,,,,,,,38.89,,,29.85,,,,,32.01,,,23.25,,
1383231,21.56,,,47.19,,,1:42.66,,,4:40.94,,,10:07.40,,,16:40.76,,,55.46,,,,,2:20.65,58.65,,,2:16.46,,,51.74,,,2:01.43,,,55.50,,1:54.31,,,4:08.15,,,29.26,,,27.58,,,22.79,,,23.59,,,35.12,,,30.38,,,59.64,,,,,58.78,29.86,,,57.21,,,32.32,,,50.28,,,62.76,,23.93,,,23.82,,
547583,,,29.98,55.38,,,1:58.53,,,5:42.96,,,,,,,,,1:10.04,,,2:46.71,,,1:25.51,,,,,,1:03.89,,,,,,1:25.26,,2:22.65,,,,,,,,62.56,49.6,,,45.26,,,86.69,,,,,,,,,100.0,,,100.0,,,100.0,,,,,,83.09,,,,,,100.0,,83.36,,,,,
1366038,21.98,,,48.76,,,1:46.65,,,4:47.99,,,9:56.02,,,16:48.38,,,54.51,,,1:59.86,,,1:02.18,,,2:17.42,,,,,58.66,1:55.55,,,55.03,,1:57.93,,,4:12.20,,,36.91,,,39.38,,,36.86,,,36.27,,,33.62,,,36.11,,,53.87,,,54.54,,,53.35,,,61.61,,,,,36.48,34.58,,,58.69,,37.03,,,33.46,,
1366038,21.98,,,48.76,,,1:46.65,,,4:47.99,,,9:56.02,,,16:48.38,,,54.51,,,1:59.86,,,1:02.18,,,2:17.42,,,,,58.66,1:55.55,,,55.03,,1:57.93,,,4:12.20,,,36.91,,,39.38,,,36.86,,,36.27,,,33.62,,,36.11,,,53.87,,,54.54,,,53.35,,,61.61,,,,,36.48,34.58,,,58.69,,37.03,,,33.46,,
454155,24.27,,,53.60,,,2:09.92,,,5:46.38,,,,,,,,,1:01.62,,,2:18.74,,,1:15.19,,,,,,1:02.84,,,,,,,,2:13.53,,,,,,31.13,,,35.73,,,90.98,,,92.3,,,,,,,,,63.06,,,82.97,,,98.49,,,,,,74.26,,,,,,,,50.57,,,,,
1386417,21.71,,,47.55,,,1:46.30,,,5:12.24,,,,,,,,,55.31,,,2:00.99,,,1:08.81,,,,,,51.84,,,,,,55.30,,2:11.01,,,,,,31.96,,,29.33,,,35.53,,,73.4,,,,,,,,,60.7,,,58.93,,,100.0,,,,,,35.06,,,,,,61.02,,87.5,,,,,
1386417,21.71,,,47.55,,,1:46.30,,,5:12.24,,,,,,,,,55.31,,,2:00.99,,,1:08.81,,,,,,51.84,,,,,,55.30,,2:11.01,,,,,,31.96,,,29.33,,,35.53,,,73.4,,,,,,,,,60.7,,,58.93,,,100.0,,,,,,35.06,,,,,,61.02,,87.5,,,,,
262846,,,25.78,,,55.21,,,2:01.02,,,,,,,,,,50.88,,,,,2:15.06,,,,,,,50.83,,,,,,,,,,,,,,,,48.95,,,38.72,,,37.56,,,,,,,,,,19.58,,,,,55.59,,,,,,,19.98,,,,,,,,,,,,,
1392232,27.58,,,59.62,,,2:06.55,,,5:38.16,,,,,,,,,1:08.17,,,,,,1:39.19,,,,,,,,,,,,1:14.54,,2:45.26,,,,,,91.97,,,86.42,,,76.57,,,79.0,,,,,,,,,100.0,,,,,,100.0,,,,,,,,,,,,100.0,,100.0,,,,,
543868,,,28.32,52.27,,,1:54.51,,,,,4:46.98,,,,,,,1:02.60,,,2:15.95,,,,,,,,4:00.14,1:04.98,,,,,,,,2:20.41,,,,,,,,37.18,25.95,,,31.08,,,,,49.56,,,,,,,70.92,,,72.22,,,,,,,,100.0,92.57,,,,,,,,74.9,,,,,
479518,,,30.91,,,1:07.80,2:02.08,,,5:28.96,,,,,10:00.78,18:38.48,,,,,1:25.52,,,,1:17.52,,,,,3:34.97,1:12.30,,,,,,,,2:22.94,,,,,6:16.83,,,79.52,,,81.74,56.21,,,62.42,,,,,58.77,53.59,,,,,100.0,,,,100.0,,,,,100.0,100.0,,,,,,,,80.3,,,,,100.0
734610,31.41,,,1:10.93,,,2:35.94,,,7:01.84,,,,,,,,,1:19.20,,,2:56.53,,,1:42.33,,,,,,1:29.66,,,,,,,,2:58.72,,,,,,100.0,,,100.0,,,100.0,,,100.0,,,,,,,,,100.0,,,100.0,,,100.0,,,,,,100.0,,,,,,,,100.0,,,,,
840965,,,27.97,,,59.53,1:50.94,,,5:00.12,,,,,,,,18:57.38,1:12.63,,,,,,,,,2:47.42,,,,,1:07.89,,,,,,2:18.82,,,,,,,,92.26,,,74.92,53.93,,,54.1,,,,,,,,83.52,100.0,,,,,,,,,100.0,,,,,100.0,,,,,,100.0,,,,,
633448,27.39,,,56.16,,,2:00.06,,,5:26.40,,,,,,,,,,,,,,,,,,,,,1:02.96,,,,,,,,2:21.12,,,,,,84.07,,,52.85,,,46.72,,,58.95,,,,,,,,,,,,,,,,,,,,,69.59,,,,,,,,71.74,,,,,
215568,24.93,,,54.85,,,1:55.76,,,5:10.41,,,10:58.56,,,,,,55.04,,,2:00.64,,,1:08.59,,,2:33.01,,,54.82,,,2:04.24,,,58.07,,2:02.84,,,4:31.79,,,39.04,,,42.47,,,31.61,,,36.85,,,60.77,,,,,,12.43,,,17.39,,,44.93,,,59.4,,,12.29,,,20.37,,,22.7,,13.62,,,27.57,,
